name: Cisco-IOS-XR-fib-common-oper:mpls-forwarding/nodes/node/label-fib/forwarding-details/forwarding-detail
time                     source label_value label_information/outgoing_label label_information/outgoing_physical_interface label_information/tx_bytes
2021-02-23T16:03:09.397Z R00    100103      100103                           Gi0/0/0/0                                     58559
2021-02-23T16:03:19.336Z R00    100103      100103                           Gi0/0/0/0                                     58559
2021-02-23T16:03:19.397Z R00    100103      100103                           Gi0/0/0/0                                     58559
2021-02-23T16:03:29.328Z R00    100103      100103                           Gi0/0/0/0                                     58618
2021-02-23T16:03:29.395Z R00    100103      100103                           Gi0/0/0/0                                     58618
2021-02-23T16:03:39.295Z R00    100103      100103                           Gi0/0/0/0                                     58658
2021-02-23T16:03:39.355Z R00    100103      100103                           Gi0/0/0/0                                     58658
2021-02-23T16:03:49.276Z R00    100103      100103                           Gi0/0/0/0                                     58658
2021-02-23T16:03:49.331Z R00    100103      100103                           Gi0/0/0/0                                     58658
2021-02-23T16:03:59.322Z R00    100103      100103                           Gi0/0/0/0                                     58658
2021-02-23T16:03:59.382Z R00    100103      100103                           Gi0/0/0/0                                     58658
2021-02-23T16:04:09.345Z R00    100103      100103                           Gi0/0/0/0                                     58658
2021-02-23T16:04:09.391Z R00    100103      100103                           Gi0/0/0/0                                     58658
2021-02-23T16:04:19.344Z R00    100103      100103                           Gi0/0/0/0                                     58658
2021-02-23T16:04:19.404Z R00    100103      100103                           Gi0/0/0/0                                     58658
2021-02-23T16:04:29.295Z R00    100103      100103                           Gi0/0/0/0                                     58717
2021-02-23T16:04:29.343Z R00    100103      100103                           Gi0/0/0/0                                     58717
2021-02-23T16:04:39.324Z R00    100103      100103                           Gi0/0/0/0                                     58757
2021-02-23T16:04:39.37Z  R00    100103      100103                           Gi0/0/0/0                                     58757
2021-02-23T16:04:49.28Z  R00    100103      100103                           Gi0/0/0/0                                     58757
2021-02-23T16:04:49.333Z R00    100103      100103                           Gi0/0/0/0                                     58757
2021-02-23T16:04:59.26Z  R00    100103      100103                           Gi0/0/0/0                                     58757
2021-02-23T16:04:59.308Z R00    100103      100103                           Gi0/0/0/0                                     58757
2021-02-23T16:05:09.268Z R00    100103      100103                           Gi0/0/0/0                                     58757
2021-02-23T16:05:09.318Z R00    100103      100103                           Gi0/0/0/0                                     58757
2021-02-23T16:05:19.29Z  R00    100103      100103                           Gi0/0/0/0                                     58757
2021-02-23T16:05:19.333Z R00    100103      100103                           Gi0/0/0/0                                     58757
